timestamp,tool_id,tool_type,carbide_grade,coating,tool_diameter_mm,number_of_flutes,machine_id,shift,workpiece_material,workpiece_hardness_HB,spindle_speed_rpm,feed_rate_mm_min,cutting_speed_m_min,feed_per_tooth_mm,axial_depth_mm,radial_depth_mm,cutting_time_min,parts_produced,material_removal_rate_cm3_min,temperature_rise_C,vibration_mm_s,power_consumption_kW,cutting_force_increase_%,surface_roughness_Ra_um,flank_wear_VB_mm,crater_wear_KT_mm,dimensional_deviation_mm,chip_thickness_ratio,chip_color,edge_chipping,coolant_concentration_%,coolant_flow_L_min,coolant_pressure_bar,tool_condition,tool_condition_desc
2025-09-23 05:05:59,CB006,Carbide,K10,TiN,6,4,DMG_MORI_NLX2500,Night,Steel_16MnCr5,220,14709.7,6575.0,277.3,0.112,1.12,4.12,31.19,12,30.41,210.5,0.671,0.9,6.7,0.82,0.063,0.012,0.0113,1.66,Silver,0,9.7,11.6,33.6,1,Acceptable
2025-09-23 05:07:59,CB018,Carbide,P30,TiN,6,2,HAAS_VF4,Morning,Steel_16MnCr5,220,10308.2,2001.5,194.3,0.097,1.14,3.79,11.93,4,8.63,134.4,0.463,0.37,2.6,0.55,0.031,0.0,0.0081,1.56,Silver,0,6.9,23.2,45.4,0,Good
2025-09-23 05:14:59,CB004,Carbide,M20,TiN,20,5,DOOSAN_DNM_5700,Morning,Steel_C45,200,4224.7,1877.7,265.4,0.089,3.95,13.49,46.94,18,99.94,238.3,0.858,3.36,9.5,1.28,0.089,0.007,0.0139,1.72,Silver,0,7.7,23.3,33.4,1,Acceptable
2025-09-23 06:10:59,CB007,Carbide,K10,AlCrN,12,4,DOOSAN_DNM_5700,Morning,Steel_42CrMo4,280,6590.4,2299.6,248.5,0.087,2.53,6.91,57.28,22,40.14,235.3,1.129,1.16,13.3,1.31,0.175,0.027,0.0225,1.85,Silver,0,6.9,13.4,5.0,2,Replace
2025-09-23 06:33:59,CB013,Carbide,P30,TiCN,6,4,HAAS_VF4,Night,Cast_Iron_GG25,180,8892.2,3779.0,167.6,0.106,1.32,3.71,90.7,36,18.46,194.3,1.079,0.81,12.1,1.51,0.158,0.0,0.0208,1.8,Silver,0,8.1,16.7,5.0,1,Acceptable
2025-09-23 07:08:59,CB007,Carbide,P10,TiAlN,6,2,HAAS_VF4,Afternoon,Steel_16MnCr5,220,11713.4,2327.4,220.8,0.099,1.16,3.28,30.39,12,8.86,144.9,0.697,0.12,5.4,0.79,0.042,0.0,0.0092,1.65,Silver,0,9.4,13.9,27.6,1,Acceptable
2025-09-23 07:22:59,CB005,Carbide,P20,AlCrN,6,2,MAZAK_INTEGREX_i200,Afternoon,Aluminum_7075,150,23228.7,6500.8,437.9,0.14,3.22,3.96,69.85,27,82.87,245.1,0.552,2.55,4.4,0.75,0.029,0.009,0.0079,1.62,Silver,0,9.5,22.2,5.0,0,Good
2025-09-23 08:58:00,CB002,Carbide,P10,TiCN,6,4,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,10625.3,3757.4,200.3,0.088,1.12,3.84,36.17,14,16.09,196.2,0.732,0.53,6.9,0.86,0.1,0.0,0.015,1.67,Silver,0,7.7,15.1,15.9,1,Acceptable
2025-09-23 09:20:59,CB016,Carbide,P10,TiN,20,4,HAAS_VF4,Morning,Steel_C45,200,4758.6,1623.6,299.0,0.085,5.23,13.67,32.01,12,116.2,189.8,0.695,3.68,6.5,0.9,0.098,0.015,0.0148,1.65,Silver,0,9.6,15.3,32.3,1,Acceptable
2025-09-23 10:19:59,CB002,Carbide,P30,TiAlN,16,4,HAAS_VF4,Night,Steel_42CrMo4,280,4913.4,2211.6,247.0,0.113,3.8,10.49,64.99,25,88.26,160.7,1.173,3.36,14.0,1.56,0.175,0.03,0.0225,1.9,Silver,0,8.7,10.4,11.0,2,Replace
2025-09-23 10:59:00,CB007,Carbide,P10,TiCN,6,2,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,11299.4,2485.3,213.0,0.11,1.2,3.79,23.39,9,11.35,156.4,0.594,0.39,4.5,0.87,0.1,0.0,0.015,1.61,Silver,0,8.7,16.2,18.2,1,Acceptable
2025-09-23 12:37:59,CB007,Carbide,M20,TiAlN,20,6,OKUMA_GENOS_L400,Morning,Aluminum_7075,150,5200.4,5499.3,326.7,0.176,9.08,11.01,101.11,40,550.15,385.3,0.667,16.73,5.9,0.84,0.095,0.0,0.0145,1.67,Straw,0,8.6,13.0,44.5,1,Acceptable
2025-09-23 12:48:59,CB017,Carbide,P30,TiAlN,12,4,OKUMA_GENOS_L400,Afternoon,Steel_16MnCr5,220,6255.0,2098.2,235.8,0.084,3.13,7.83,48.36,19,51.39,189.1,0.897,1.28,8.5,1.22,0.098,0.0,0.0148,1.74,Silver,0,7.1,21.7,11.0,1,Acceptable
2025-09-23 13:37:59,CB008,Carbide,P10,TiAlN,8,4,DOOSAN_DNM_5700,Night,Steel_42CrMo4,280,7955.8,3702.3,200.0,0.116,1.64,4.94,1.03,0,29.97,187.8,0.29,1.25,0.2,0.42,-0.019,0.0,0.0031,1.51,Silver,0,7.7,18.5,5.0,0,Good
2025-09-23 14:29:00,CB014,Carbide,P10,AlCrN,8,3,DMG_MORI_NLX2500,Night,Steel_16MnCr5,220,9131.4,3160.8,229.5,0.115,1.47,5.39,34.41,13,25.07,187.2,0.731,0.83,6.5,0.82,0.083,0.0,0.0133,1.67,Silver,0,6.1,12.3,22.8,1,Acceptable
2025-09-23 14:42:00,CB010,Carbide,P30,TiAlN,8,4,OKUMA_GENOS_L400,Afternoon,Steel_C45,200,8328.1,2848.1,209.3,0.085,1.82,4.96,8.22,3,25.71,187.9,0.361,0.96,1.4,0.49,0.003,0.0,0.0053,1.54,Silver,0,6.4,11.7,40.7,0,Good
2025-09-23 15:34:59,CB010,Carbide,P30,TiAlN,16,4,MAZAK_INTEGREX_i200,Morning,Steel_42CrMo4,280,4376.5,2004.6,220.0,0.115,4.38,9.62,26.17,10,84.48,207.9,0.575,2.89,5.7,0.8,0.037,0.003,0.0087,1.66,Silver,0,7.9,19.4,5.0,1,Acceptable
2025-09-23 15:43:00,CB019,Carbide,K10,TiCN,6,3,MAZAK_INTEGREX_i200,Morning,Steel_16MnCr5,220,12647.8,3533.5,238.4,0.093,1.36,3.6,3.69,1,17.23,210.0,0.346,0.56,0.7,0.53,0.01,0.0,0.006,1.52,Silver,0,8.9,16.1,22.0,0,Good
2025-09-23 17:18:59,CB009,Carbide,M20,TiCN,12,3,DOOSAN_DNM_5700,Night,Steel_16MnCr5,220,5519.0,1890.3,208.1,0.114,2.25,6.56,14.49,5,27.91,198.3,0.548,0.61,2.9,0.52,0.026,0.0,0.0076,1.57,Silver,0,7.0,21.2,18.4,0,Good
2025-09-23 17:21:59,CB009,Carbide,K10,TiAlN,20,5,DMG_MORI_NLX2500,Morning,Steel_16MnCr5,220,4322.9,1767.3,271.6,0.082,4.17,10.52,12.88,5,77.5,206.0,0.531,2.54,2.3,0.61,0.026,0.004,0.0076,1.57,Silver,0,9.9,12.4,38.2,0,Good
2025-09-23 17:55:00,CB006,Carbide,P10,TiN,12,4,HAAS_VF4,Afternoon,Steel_C45,200,7047.0,2605.3,265.7,0.092,2.26,6.76,11.41,4,39.81,192.9,0.458,1.23,2.3,0.55,-0.008,0.002,0.0042,1.55,Silver,0,6.3,10.4,5.0,0,Good
2025-09-23 18:48:59,CB002,Carbide,P30,TiAlN,10,2,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,5922.0,1096.7,186.0,0.093,2.52,6.89,16.83,6,19.04,190.1,0.536,0.49,3.6,0.66,0.035,0.0,0.0085,1.6,Silver,0,9.3,23.8,32.8,0,Good
2025-09-23 21:28:59,CB014,Carbide,M20,TiAlN,8,2,OKUMA_GENOS_L400,Morning,Cast_Iron_GG25,180,6784.9,1319.8,170.5,0.097,2.63,4.99,27.04,10,17.29,188.6,0.436,0.62,3.2,0.63,0.058,0.0,0.0108,1.59,Silver,0,8.4,19.2,19.2,0,Good
2025-09-23 21:31:59,CB008,Carbide,P20,AlCrN,20,4,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,3435.9,1382.4,215.9,0.101,5.88,10.17,27.66,11,82.66,210.5,0.508,2.74,3.5,0.59,0.072,0.003,0.0122,1.59,Silver,0,9.5,12.4,31.5,0,Good
2025-09-23 21:59:59,CB015,Carbide,K10,AlCrN,12,2,HAAS_VF4,Night,Steel_16MnCr5,220,6986.7,1383.2,263.4,0.099,2.41,6.59,42.72,17,21.99,209.1,0.846,0.76,8.1,1.13,0.101,0.01,0.0151,1.72,Silver,0,8.6,21.5,35.1,1,Acceptable
2025-09-23 22:38:59,CB014,Carbide,P30,TiN,12,2,DOOSAN_DNM_5700,Morning,Cast_Iron_GG25,180,4263.1,835.7,160.7,0.098,3.65,7.14,44.31,17,21.77,155.7,0.652,0.45,6.3,0.92,0.04,0.0,0.009,1.65,Silver,0,8.4,15.6,5.0,0,Good
2025-09-23 23:25:59,CB010,Carbide,M20,TiCN,8,2,HAAS_VF4,Night,Cast_Iron_GG25,180,6821.7,1487.2,171.4,0.109,2.11,4.38,49.21,19,13.77,164.6,0.567,0.37,6.6,1.03,0.118,0.0,0.0168,1.66,Silver,0,6.7,20.4,38.7,1,Acceptable
2025-09-24 00:38:59,CB013,Carbide,M20,AlCrN,12,2,HAAS_VF4,Night,Steel_C45,200,7577.3,1483.4,285.7,0.098,2.24,7.19,11.25,4,23.93,182.6,0.406,1.01,2.0,0.49,0.03,0.004,0.008,1.55,Silver,1,8.6,11.5,32.3,0,Good
2025-09-24 00:39:59,CB006,Carbide,P10,AlCrN,10,2,DMG_MORI_NLX2500,Night,Aluminum_7075,150,12521.8,4290.6,393.4,0.171,4.59,5.01,112.76,45,98.63,325.3,0.667,2.88,7.0,1.02,0.074,0.0,0.0124,1.69,Straw,0,9.5,13.6,29.0,1,Acceptable
2025-09-24 03:19:59,CB001,Carbide,P30,TiN,10,4,HAAS_VF4,Night,Steel_16MnCr5,220,8289.2,3669.9,260.4,0.111,2.17,5.8,11.82,4,46.3,189.4,0.461,1.14,2.5,0.7,0.021,0.002,0.0071,1.56,Silver,0,8.6,18.1,5.0,0,Good
2025-09-24 04:55:59,CB007,Carbide,P20,TiAlN,10,2,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,6858.4,1324.5,215.5,0.097,2.59,5.55,30.39,12,18.99,215.6,0.695,0.61,6.6,1.08,0.079,0.002,0.0129,1.69,Silver,0,6.8,24.7,5.0,1,Acceptable
2025-09-24 05:02:00,CB002,Carbide,M20,TiAlN,16,4,HAAS_VF4,Afternoon,Steel_C45,200,4819.8,1995.1,242.3,0.103,4.21,11.04,86.62,34,92.68,216.4,1.239,2.94,14.4,1.5,0.167,0.0,0.0217,1.91,Silver,0,8.7,24.9,48.5,2,Replace
2025-09-24 05:50:59,CB014,Carbide,K10,TiAlN,20,6,MAZAK_INTEGREX_i200,Night,Steel_C45,200,4205.2,2519.3,264.2,0.1,5.16,12.28,32.02,12,159.8,223.2,0.661,5.0,5.3,0.68,0.071,0.004,0.0121,1.65,Silver,0,7.9,15.3,32.3,1,Acceptable
2025-09-24 06:39:59,CB002,Carbide,P30,TiN,20,5,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,3685.6,2111.1,231.6,0.115,6.54,11.98,22.01,8,165.39,244.3,0.493,5.05,3.1,0.63,0.028,0.005,0.0078,1.57,Silver,0,8.0,23.9,42.0,0,Good
2025-09-24 08:09:59,CB001,Carbide,P30,TiCN,12,3,HAAS_VF4,Night,Cast_Iron_GG25,180,6280.2,2021.9,236.8,0.107,3.18,7.16,7.06,2,46.09,195.9,0.408,1.6,0.9,0.36,0.028,0.002,0.0078,1.52,Silver,0,8.2,21.1,46.8,0,Good
2025-09-24 10:48:59,CB019,Carbide,K10,TiAlN,20,6,DOOSAN_DNM_5700,Night,Steel_16MnCr5,220,3549.6,2531.0,223.0,0.119,4.13,11.76,26.49,10,122.98,237.1,0.589,3.77,4.7,0.75,0.086,0.0,0.0136,1.63,Silver,0,7.9,19.5,33.7,0,Good
2025-09-24 11:23:59,CB006,Carbide,P10,TiAlN,10,2,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,6823.5,1527.3,214.4,0.112,2.68,5.89,12.17,4,24.08,181.4,0.462,0.99,1.4,0.49,0.047,0.001,0.0097,1.54,Silver,0,9.1,17.3,5.0,0,Good
2025-09-24 12:11:59,CB014,Carbide,K10,TiN,8,2,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,8679.3,1943.9,218.1,0.112,2.08,5.36,5.54,2,21.7,192.9,0.337,0.65,1.1,0.5,0.024,0.0,0.0074,1.53,Silver,0,9.7,24.9,32.0,0,Good
2025-09-24 13:06:59,CB017,Carbide,P20,TiCN,6,2,DMG_MORI_NLX2500,Night,Cast_Iron_GG25,180,9937.0,2814.6,187.3,0.142,1.92,3.42,45.33,18,18.52,175.2,0.697,0.55,6.0,1.0,0.064,0.0,0.0114,1.65,Silver,0,6.8,19.7,16.1,1,Acceptable
2025-09-24 13:13:59,CB005,Carbide,P10,Uncoated,6,4,HAAS_VF4,Night,Cast_Iron_GG25,180,12583.5,5730.1,237.2,0.114,1.77,3.8,87.81,35,38.38,216.8,1.173,1.08,14.6,1.62,0.182,0.022,0.0232,1.79,Silver,0,6.3,22.6,11.2,1,Acceptable
2025-09-24 13:34:59,CB015,Carbide,K10,TiN,6,2,OKUMA_GENOS_L400,Morning,Steel_C45,200,13232.4,2499.8,249.4,0.094,1.55,3.47,60.66,24,13.47,214.9,1.051,0.56,12.3,1.31,0.159,0.0,0.0209,1.79,Silver,0,8.0,10.3,5.0,1,Acceptable
2025-09-24 14:31:59,CB008,Carbide,K10,TiN,8,4,OKUMA_GENOS_L400,Afternoon,Steel_16MnCr5,220,9164.6,3039.7,230.3,0.083,1.71,4.74,1.71,0,24.64,185.6,0.296,0.73,0.4,0.42,0.001,0.0,0.0051,1.51,Silver,0,6.4,17.0,46.0,0,Good
2025-09-24 15:06:59,CB007,Carbide,P20,TiCN,16,5,OKUMA_GENOS_L400,Night,Steel_C45,200,5438.9,2278.1,273.4,0.084,3.61,10.24,35.03,14,84.11,197.1,0.711,2.46,6.7,1.04,0.101,0.008,0.0151,1.67,Silver,0,7.9,14.6,19.5,1,Acceptable
2025-09-24 15:09:00,CB004,Carbide,M20,TiCN,6,3,DMG_MORI_NLX2500,Afternoon,Steel_C45,200,11546.2,3888.7,217.6,0.112,1.38,3.3,16.3,6,17.67,167.7,0.482,0.22,3.1,0.67,0.037,0.0,0.0087,1.58,Silver,0,6.1,23.7,41.7,0,Good
2025-09-24 15:16:59,CB018,Carbide,P30,TiN,10,4,MAZAK_INTEGREX_i200,Night,Steel_16MnCr5,220,8257.1,3932.4,259.4,0.119,2.57,5.45,25.31,10,55.08,222.5,0.507,1.68,5.4,0.94,0.034,0.005,0.0084,1.63,Silver,0,7.1,22.5,27.5,0,Good
2025-09-24 15:19:00,CB016,Carbide,M20,AlCrN,20,6,MAZAK_INTEGREX_i200,Night,Steel_16MnCr5,220,3157.8,2105.2,198.4,0.111,3.55,13.75,20.99,8,102.6,198.7,0.611,3.14,4.0,0.57,0.056,0.0,0.0106,1.61,Silver,0,8.7,13.9,17.9,0,Good
2025-09-24 15:41:59,CB018,Carbide,P20,TiAlN,6,4,HAAS_VF4,Night,Steel_C45,200,15455.8,7076.2,291.3,0.114,1.59,3.03,3.86,1,34.01,201.3,0.22,1.49,0.6,0.48,-0.008,0.002,0.0042,1.52,Silver,0,6.5,21.4,5.0,0,Good
2025-09-24 16:14:59,CB006,Carbide,P10,TiN,6,2,HAAS_VF4,Night,Steel_C45,200,11088.8,1787.3,209.0,0.081,1.18,3.5,54.39,21,7.39,123.0,1.001,0.15,11.0,1.19,0.115,0.0,0.0165,1.76,Silver,1,9.1,17.5,37.9,1,Acceptable
2025-09-24 17:12:59,CB008,Carbide,K10,TiCN,20,6,OKUMA_GENOS_L400,Afternoon,Cast_Iron_GG25,180,3483.6,2389.4,218.9,0.114,5.74,12.25,41.44,16,168.01,228.1,0.614,5.27,5.5,0.86,0.12,0.005,0.017,1.64,Silver,0,9.4,22.1,5.0,1,Acceptable
2025-09-24 18:02:00,CB017,Carbide,M20,TiAlN,8,2,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,11200.3,1933.3,281.5,0.086,1.57,4.96,83.0,33,15.09,195.3,1.07,0.38,13.8,1.5,0.14,0.025,0.019,1.9,Silver,0,6.6,13.6,5.0,2,Replace
2025-09-24 18:12:59,CB004,Carbide,K10,TiCN,12,3,HAAS_VF4,Morning,Steel_C45,200,7500.0,2158.8,282.7,0.096,2.98,6.75,41.65,16,43.36,212.4,0.884,1.22,7.9,1.12,0.099,0.013,0.0149,1.7,Silver,0,7.3,13.8,37.5,1,Acceptable
2025-09-24 18:43:59,CB009,Carbide,K10,TiAlN,20,4,HAAS_VF4,Afternoon,Steel_C45,200,4595.7,1929.7,288.8,0.105,4.74,11.77,11.32,4,107.56,220.5,0.43,3.4,1.9,0.55,0.007,0.004,0.0057,1.55,Silver,0,7.4,22.2,41.0,0,Good
2025-09-24 18:54:00,CB007,Carbide,P10,TiAlN,16,4,MAZAK_INTEGREX_i200,Night,Steel_16MnCr5,220,5227.4,1832.0,262.8,0.088,2.9,8.64,18.54,7,45.92,218.4,0.452,1.54,3.3,0.66,0.036,0.004,0.0086,1.59,Silver,0,6.6,22.6,5.0,0,Good
2025-09-24 19:21:00,CB013,Carbide,P20,TiN,20,6,OKUMA_GENOS_L400,Afternoon,Steel_16MnCr5,220,3635.1,2472.6,228.4,0.113,4.16,13.61,18.79,7,140.1,232.8,0.546,4.32,4.0,0.81,0.056,0.0,0.0106,1.59,Silver,0,6.2,16.5,25.6,0,Good
2025-09-24 20:01:59,CB013,Carbide,P10,TiAlN,20,5,DMG_MORI_NLX2500,Night,Steel_C45,200,4442.6,1899.3,279.1,0.086,4.07,13.32,16.11,6,103.05,205.1,0.543,3.21,2.7,0.67,0.038,0.004,0.0088,1.58,Silver,1,8.8,12.1,27.9,0,Good
2025-09-24 21:28:00,CB002,Carbide,P30,TiAlN,16,4,DMG_MORI_NLX2500,Afternoon,Cast_Iron_GG25,180,3700.4,1808.4,186.0,0.122,4.95,8.85,5.09,2,79.3,222.8,0.335,2.32,0.6,0.51,-0.025,0.0,0.0025,1.52,Silver,0,9.6,15.0,5.0,0,Good
2025-09-24 22:34:59,CB019,Carbide,M20,TiAlN,8,3,HAAS_VF4,Morning,Cast_Iron_GG25,180,7958.4,2419.4,200.0,0.101,2.26,4.53,162.92,65,24.77,177.9,1.295,0.91,19.0,1.9,0.258,0.0,0.0308,2.04,Silver,1,9.7,12.4,48.5,2,Replace
2025-09-24 22:47:00,CB006,Carbide,P10,TiN,10,4,DMG_MORI_NLX2500,Afternoon,Steel_42CrMo4,280,6425.2,2773.4,201.9,0.108,2.05,5.78,24.47,9,32.84,184.1,0.707,0.99,6.4,0.83,0.081,0.0,0.0131,1.65,Silver,0,6.8,16.4,29.1,1,Acceptable
2025-09-24 23:36:59,CB003,Carbide,M20,TiAlN,12,2,OKUMA_GENOS_L400,Night,Steel_42CrMo4,280,6293.2,1358.6,237.2,0.108,2.71,6.84,39.87,15,25.18,175.4,0.801,0.86,8.6,0.96,0.115,0.013,0.0165,1.75,Silver,1,8.4,22.2,28.1,1,Acceptable
2025-09-25 00:02:59,CB014,Carbide,K10,TiAlN,6,4,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,10617.3,4974.0,200.1,0.117,1.17,3.23,2.74,1,18.72,169.2,0.407,0.15,0.6,0.58,0.014,0.0,0.0064,1.52,Silver,0,6.7,14.1,30.7,0,Good
2025-09-25 00:36:59,CB019,Carbide,P20,TiCN,20,4,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,3478.0,1936.7,218.5,0.139,4.53,12.2,12.81,5,107.18,230.2,0.404,2.99,1.7,0.66,0.003,0.002,0.0053,1.54,Silver,0,7.2,16.0,27.8,0,Good
2025-09-25 01:02:59,CB004,Carbide,P10,TiN,10,2,HAAS_VF4,Night,Steel_42CrMo4,280,6827.3,1216.9,214.5,0.089,2.7,6.98,44.02,17,22.96,197.6,0.953,0.87,11.5,1.45,0.094,0.002,0.0144,1.77,Silver,0,9.9,10.2,44.0,1,Acceptable
2025-09-25 03:05:00,CB004,Carbide,K10,TiN,16,5,HAAS_VF4,Afternoon,Steel_16MnCr5,220,4801.7,1985.0,241.4,0.083,3.48,11.16,17.39,6,77.12,199.7,0.559,2.64,3.7,0.53,0.071,0.0,0.0121,1.59,Silver,0,7.1,13.8,24.4,0,Good
2025-09-25 03:16:59,CB020,Carbide,P30,TiN,8,2,OKUMA_GENOS_L400,Afternoon,Cast_Iron_GG25,180,6946.8,1526.9,174.6,0.11,2.29,4.99,4.01,1,17.45,214.9,0.326,0.45,0.6,0.52,0.026,0.0,0.0076,1.51,Silver,0,7.1,19.3,5.0,0,Good
2025-09-25 03:39:00,CB013,Carbide,P30,TiN,8,3,DMG_MORI_NLX2500,Night,Steel_C45,200,7964.1,2338.6,200.2,0.098,1.66,4.64,6.22,2,18.0,191.1,0.392,0.53,1.3,0.54,0.009,0.0,0.0059,1.53,Silver,0,9.3,23.7,5.0,0,Good
2025-09-25 03:49:00,CB019,Carbide,K10,TiN,12,2,DMG_MORI_NLX2500,Night,Steel_42CrMo4,280,4605.6,1040.0,173.6,0.113,2.42,8.12,17.18,6,20.41,155.0,0.559,0.67,4.5,0.77,0.069,0.0,0.0119,1.61,Silver,0,9.4,24.3,5.0,0,Good
2025-09-25 04:15:00,CB002,Carbide,P30,TiAlN,12,4,OKUMA_GENOS_L400,Night,Steel_42CrMo4,280,4513.1,1757.8,170.1,0.097,2.49,6.43,52.82,21,28.12,171.4,0.99,1.04,11.4,1.35,0.163,0.0,0.0213,1.83,Silver,0,8.5,21.4,23.0,1,Acceptable
2025-09-25 05:49:59,CB007,Carbide,P20,TiAlN,8,3,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,6775.7,2339.8,170.3,0.115,2.16,4.2,1.1,0,21.17,156.3,0.423,0.44,0.2,0.23,0.019,0.0,0.0069,1.51,Silver,0,9.8,10.4,44.2,0,Good
2025-09-25 06:21:59,CB005,Carbide,P30,TiAlN,16,5,DMG_MORI_NLX2500,Night,Steel_C45,200,5556.0,2446.8,279.3,0.088,3.86,9.57,115.86,46,90.36,250.7,1.469,3.07,19.3,1.87,0.234,0.032,0.0284,2.05,Silver,0,7.0,15.2,31.9,2,Replace
2025-09-25 07:57:59,CB011,Carbide,P30,TiN,10,4,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,7470.9,3518.6,234.7,0.118,2.53,6.24,5.82,2,55.45,208.0,0.434,1.94,1.5,0.54,0.011,0.002,0.0061,1.54,Silver,0,9.1,19.4,13.4,0,Good
2025-09-25 08:23:59,CB003,Carbide,P30,TiAlN,20,5,DMG_MORI_NLX2500,Morning,Steel_42CrMo4,280,3018.6,1493.2,189.7,0.099,4.01,13.51,5.06,2,80.91,231.9,0.342,2.61,1.1,0.47,-0.01,0.0,0.004,1.53,Silver,0,8.6,12.1,5.0,0,Good
2025-09-25 08:25:59,CB014,Carbide,P10,TiAlN,20,4,MAZAK_INTEGREX_i200,Morning,Steel_C45,200,3501.3,1540.7,220.0,0.11,3.82,11.15,26.65,10,65.63,185.9,0.505,2.22,4.4,0.95,0.048,0.0,0.0098,1.63,Silver,0,7.0,22.6,21.8,0,Good
2025-09-25 09:14:59,CB020,Carbide,P20,Uncoated,16,5,HAAS_VF4,Night,Steel_16MnCr5,220,5317.2,3130.8,267.3,0.118,3.87,8.21,50.23,20,99.46,222.7,1.134,3.2,12.7,1.43,0.17,0.014,0.022,1.75,Silver,0,7.0,12.1,29.6,1,Acceptable
2025-09-25 09:55:59,CB002,Carbide,P20,TiN,20,6,MAZAK_INTEGREX_i200,Afternoon,Steel_42CrMo4,280,3433.2,2464.5,215.7,0.12,3.53,12.88,19.35,7,112.04,161.2,0.588,3.81,5.1,0.83,0.046,0.001,0.0096,1.62,Silver,0,9.3,11.1,5.0,0,Good
2025-09-25 10:46:59,CB011,Carbide,K10,TiCN,16,5,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,4971.1,2295.2,249.9,0.092,2.84,11.02,16.56,6,71.79,223.8,0.396,2.2,3.2,0.65,0.071,0.0,0.0121,1.58,Silver,0,8.0,24.5,5.0,0,Good
2025-09-25 10:55:00,CB015,Carbide,P10,TiN,20,4,DMG_MORI_NLX2500,Afternoon,Steel_C45,200,3920.7,1377.3,246.3,0.088,3.58,11.81,24.12,9,58.32,222.1,0.564,1.92,4.9,0.87,0.06,0.0,0.011,1.61,Silver,0,7.0,16.9,5.0,0,Good
2025-09-25 11:23:59,CB018,Carbide,P20,TiN,8,4,MAZAK_INTEGREX_i200,Morning,Cast_Iron_GG25,180,7767.6,4122.5,195.2,0.133,2.59,4.03,22.17,8,43.15,201.0,0.537,0.92,3.1,0.77,0.065,0.0,0.0115,1.57,Silver,0,9.3,14.1,22.0,0,Good
2025-09-25 11:27:00,CB002,Carbide,M20,TiN,16,6,HAAS_VF4,Night,Steel_C45,200,4894.1,2766.2,246.0,0.094,4.4,10.47,85.15,34,127.39,209.5,1.37,4.14,17.2,1.85,0.255,0.0,0.0305,1.91,Silver,0,9.1,24.3,31.0,2,Replace
2025-09-25 11:39:00,CB001,Carbide,P30,TiAlN,20,6,DOOSAN_DNM_5700,Morning,Steel_42CrMo4,280,3686.2,2528.4,231.6,0.114,4.76,11.08,49.91,19,133.39,251.7,0.887,4.3,10.8,1.25,0.117,0.013,0.0167,1.81,Silver,0,6.0,13.7,12.6,1,Acceptable
2025-09-25 12:30:00,CB013,Carbide,P20,TiAlN,8,2,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,10992.7,2522.7,276.3,0.115,1.58,4.09,13.2,5,16.32,163.9,0.372,0.57,2.2,0.49,0.037,0.003,0.0087,1.56,Silver,0,8.7,10.4,37.9,0,Good
2025-09-25 14:08:59,CB009,Carbide,P30,AlCrN,10,4,OKUMA_GENOS_L400,Night,Steel_C45,200,7362.5,3407.6,231.3,0.116,2.07,6.99,22.64,9,49.19,185.4,0.47,1.56,4.0,0.6,0.056,0.0,0.0106,1.61,Silver,0,9.1,12.3,36.3,0,Good
2025-09-25 14:47:59,CB016,Carbide,M20,TiN,10,4,HAAS_VF4,Night,Steel_C45,200,7163.1,2396.9,225.0,0.084,2.71,6.67,20.23,8,43.37,176.3,0.629,1.31,4.1,0.7,0.055,0.0,0.0105,1.6,Silver,0,8.3,24.3,36.9,0,Good
2025-09-25 15:03:59,CB012,Carbide,M20,AlCrN,20,6,DMG_MORI_NLX2500,Night,Steel_C45,200,4226.7,2256.6,265.6,0.089,4.0,13.66,105.46,42,123.22,205.7,1.373,3.88,18.8,1.97,0.201,0.016,0.0251,2.0,Silver,0,7.3,22.4,14.8,2,Replace
2025-09-25 15:46:59,CB012,Carbide,P20,Uncoated,10,2,DOOSAN_DNM_5700,Morning,Steel_42CrMo4,280,6694.5,1569.4,210.3,0.117,2.63,5.26,19.63,7,21.71,216.3,0.711,0.9,6.1,1.06,0.101,0.0,0.0151,1.62,Silver,0,7.3,18.0,5.0,1,Acceptable
2025-09-25 16:27:00,CB015,Carbide,K10,TiCN,12,2,OKUMA_GENOS_L400,Afternoon,Aluminum_7075,150,12502.2,3377.5,471.3,0.135,6.22,6.33,51.59,20,132.95,365.1,0.557,3.71,3.4,0.78,0.038,0.012,0.0088,1.59,Straw,0,9.2,16.9,5.0,0,Good
